name,datetime,conditions
"Evansville, IN",2019-12-18,1
"Evansville, IN",2019-12-19,0
"Evansville, IN",2019-12-20,0
"Evansville, IN",2019-12-21,0
"Evansville, IN",2019-12-22,0
"Evansville, IN",2019-12-23,0
"Evansville, IN",2019-12-24,0
"Evansville, IN",2019-12-25,0
"Evansville, IN",2019-12-26,1
"Evansville, IN",2019-12-27,1
"Evansville, IN",2019-12-28,2
"Evansville, IN",2019-12-29,2
"Evansville, IN",2019-12-30,2
"Evansville, IN",2019-12-31,1
"Pasco/Kennewick/Richland, WA",2019-12-14,0
"Pasco/Kennewick/Richland, WA",2019-12-15,0
"Pasco/Kennewick/Richland, WA",2019-12-16,0
"Pasco/Kennewick/Richland, WA",2019-12-17,0
"Pasco/Kennewick/Richland, WA",2019-12-18,0
"Pasco/Kennewick/Richland, WA",2019-12-19,2
"Pasco/Kennewick/Richland, WA",2019-12-20,0
"Pasco/Kennewick/Richland, WA",2019-12-21,0
"Pasco/Kennewick/Richland, WA",2019-12-22,0
"Pasco/Kennewick/Richland, WA",2019-12-23,0
"Pasco/Kennewick/Richland, WA",2019-12-24,0
"Pasco/Kennewick/Richland, WA",2019-12-25,0
"Pasco/Kennewick/Richland, WA",2019-12-26,0
"Pasco/Kennewick/Richland, WA",2019-12-27,0
"Pasco/Kennewick/Richland, WA",2019-12-28,0
"Pasco/Kennewick/Richland, WA",2019-12-29,0
"Pasco/Kennewick/Richland, WA",2019-12-30,0
"Pasco/Kennewick/Richland, WA",2019-12-31,2
"Austin, TX",2019-12-14,0
"Austin, TX",2019-12-15,1
"Austin, TX",2019-12-16,1
"Austin, TX",2019-12-17,0
"Austin, TX",2019-12-18,0
"Austin, TX",2019-12-19,0
"Austin, TX",2019-12-20,2
"Austin, TX",2019-12-21,1
"Austin, TX",2019-12-22,1
"Austin, TX",2019-12-23,0
"Austin, TX",2019-12-24,0
"Austin, TX",2019-12-25,1
"Austin, TX",2019-12-26,1
"Austin, TX",2019-12-27,1
"Austin, TX",2019-12-28,2
"Austin, TX",2019-12-29,1
"Austin, TX",2019-12-30,0
"Austin, TX",2019-12-31,1
"Eagle, CO",2019-12-14,3
"Eagle, CO",2019-12-15,3
"Eagle, CO",2019-12-16,1
"Eagle, CO",2019-12-17,0
"Eagle, CO",2019-12-18,0
"Eagle, CO",2019-12-19,0
"Eagle, CO",2019-12-20,0
"Eagle, CO",2019-12-21,0
"Eagle, CO",2019-12-22,0
"Eagle, CO",2019-12-23,0
"Eagle, CO",2019-12-24,3
"Eagle, CO",2019-12-25,3
"Eagle, CO",2019-12-26,1
"Eagle, CO",2019-12-27,3
"Eagle, CO",2019-12-28,3
"Eagle, CO",2019-12-29,1
"Eagle, CO",2019-12-30,1
"Eagle, CO",2019-12-31,0
"Arcata/Eureka, CA",2019-12-14,2
"Arcata/Eureka, CA",2019-12-15,2
"Arcata/Eureka, CA",2019-12-16,0
"Arcata/Eureka, CA",2019-12-17,0
"Arcata/Eureka, CA",2019-12-18,2
"Arcata/Eureka, CA",2019-12-19,2
"Arcata/Eureka, CA",2019-12-20,1
"Arcata/Eureka, CA",2019-12-21,2
"Arcata/Eureka, CA",2019-12-22,2
"Arcata/Eureka, CA",2019-12-23,1
"Arcata/Eureka, CA",2019-12-24,2
"Arcata/Eureka, CA",2019-12-25,2
"Arcata/Eureka, CA",2019-12-26,0
"Arcata/Eureka, CA",2019-12-27,0
"Arcata/Eureka, CA",2019-12-28,0
"Arcata/Eureka, CA",2019-12-29,2
"Arcata/Eureka, CA",2019-12-30,1
"Arcata/Eureka, CA",2019-12-31,1
"Lawton/Fort Sill, OK",2019-12-14,1
"Lawton/Fort Sill, OK",2019-12-15,1
"Lawton/Fort Sill, OK",2019-12-16,1
"Lawton/Fort Sill, OK",2019-12-17,0
"Lawton/Fort Sill, OK",2019-12-18,0
"Lawton/Fort Sill, OK",2019-12-19,0
"Lawton/Fort Sill, OK",2019-12-20,1
"Lawton/Fort Sill, OK",2019-12-21,1
"Lawton/Fort Sill, OK",2019-12-22,1
"Lawton/Fort Sill, OK",2019-12-23,1
"Lawton/Fort Sill, OK",2019-12-24,0
"Lawton/Fort Sill, OK",2019-12-25,0
"Lawton/Fort Sill, OK",2019-12-26,0
"Lawton/Fort Sill, OK",2019-12-27,1
"Lawton/Fort Sill, OK",2019-12-28,2
"Lawton/Fort Sill, OK",2019-12-29,0
"Lawton/Fort Sill, OK",2019-12-30,0
"Lawton/Fort Sill, OK",2019-12-31,0
"Bismarck/Mandan, ND",2019-12-14,3
"Bismarck/Mandan, ND",2019-12-15,3
"Bismarck/Mandan, ND",2019-12-16,1
"Bismarck/Mandan, ND",2019-12-17,1
"Bismarck/Mandan, ND",2019-12-18,0
"Bismarck/Mandan, ND",2019-12-19,0
"Bismarck/Mandan, ND",2019-12-20,1
"Bismarck/Mandan, ND",2019-12-21,0
"Bismarck/Mandan, ND",2019-12-22,0
"Bismarck/Mandan, ND",2019-12-23,1
"Bismarck/Mandan, ND",2019-12-24,1
"Bismarck/Mandan, ND",2019-12-25,1
"Bismarck/Mandan, ND",2019-12-26,1
"Bismarck/Mandan, ND",2019-12-27,0
"Bismarck/Mandan, ND",2019-12-28,3
"Bismarck/Mandan, ND",2019-12-29,3
"Bismarck/Mandan, ND",2019-12-30,1
"Bismarck/Mandan, ND",2019-12-31,0
"Abilene, TX",2019-12-14,0
"Abilene, TX",2019-12-15,0
"Abilene, TX",2019-12-16,1
"Abilene, TX",2019-12-17,0
"Abilene, TX",2019-12-18,2
"Abilene, TX",2019-12-19,2
"Abilene, TX",2019-12-20,2
"Abilene, TX",2019-12-21,0
"Abilene, TX",2019-12-22,0
"Abilene, TX",2019-12-23,0
"Abilene, TX",2019-12-24,0
"Abilene, TX",2019-12-25,0
"Abilene, TX",2019-12-26,1
"Abilene, TX",2019-12-27,1
"Abilene, TX",2019-12-28,2
"Abilene, TX",2019-12-29,1
"Abilene, TX",2019-12-30,0
"Abilene, TX",2019-12-31,0
"Worcester, MA",2019-12-14,2
"Worcester, MA",2019-12-15,1
"Worcester, MA",2019-12-16,1
"Worcester, MA",2019-12-17,3
"Worcester, MA",2019-12-18,3
"Worcester, MA",2019-12-19,0
"Worcester, MA",2019-12-20,0
"Worcester, MA",2019-12-21,1
"Worcester, MA",2019-12-22,0
"Worcester, MA",2019-12-23,0
"Worcester, MA",2019-12-24,0
"Worcester, MA",2019-12-25,0
"Worcester, MA",2019-12-26,1
"Worcester, MA",2019-12-27,1
"Worcester, MA",2019-12-28,0
"Worcester, MA",2019-12-29,2
"Worcester, MA",2019-12-30,3
"Worcester, MA",2019-12-31,3
"Tyler, TX",2019-12-14,0
"Tyler, TX",2019-12-15,1
"Tyler, TX",2019-12-16,2
"Tyler, TX",2019-12-17,1
"Tyler, TX",2019-12-18,0
"Tyler, TX",2019-12-19,0
"Tyler, TX",2019-12-20,2
"Tyler, TX",2019-12-21,2
"Tyler, TX",2019-12-22,0
"Tyler, TX",2019-12-23,0
"Tyler, TX",2019-12-24,0
"Tyler, TX",2019-12-25,0
"Tyler, TX",2019-12-26,1
"Tyler, TX",2019-12-27,1
"Tyler, TX",2019-12-28,2
"Tyler, TX",2019-12-29,2
"Tyler, TX",2019-12-30,0
"Tyler, TX",2019-12-31,0
"Wenatchee, WA",2019-12-14,1
"Wenatchee, WA",2019-12-15,1
"Wenatchee, WA",2019-12-16,1
"Wenatchee, WA",2019-12-17,1
"Wenatchee, WA",2019-12-18,1
"Wenatchee, WA",2019-12-19,3
"Wenatchee, WA",2019-12-20,3
"Wenatchee, WA",2019-12-21,3
"Wenatchee, WA",2019-12-22,3
"Wenatchee, WA",2019-12-23,1
"Wenatchee, WA",2019-12-24,1
"Wenatchee, WA",2019-12-25,1
"Wenatchee, WA",2019-12-26,1
"Wenatchee, WA",2019-12-27,1
"Wenatchee, WA",2019-12-28,1
"Wenatchee, WA",2019-12-29,1
"Wenatchee, WA",2019-12-30,2
"Wenatchee, WA",2019-12-31,2
"Fort Myers, FL",2019-12-14,2
"Fort Myers, FL",2019-12-15,0
"Fort Myers, FL",2019-12-16,0
"Fort Myers, FL",2019-12-17,2
"Fort Myers, FL",2019-12-18,2
"Fort Myers, FL",2019-12-19,1
"Fort Myers, FL",2019-12-20,2
"Fort Myers, FL",2019-12-21,2
"Fort Myers, FL",2019-12-22,2
"Fort Myers, FL",2019-12-23,2
"Fort Myers, FL",2019-12-24,1
"Fort Myers, FL",2019-12-25,1
"Fort Myers, FL",2019-12-26,2
"Fort Myers, FL",2019-12-27,2
"Fort Myers, FL",2019-12-28,2
"Fort Myers, FL",2019-12-29,2
"Fort Myers, FL",2019-12-30,1
"Fort Myers, FL",2019-12-31,0
"Springfield, IL",2019-12-14,3
"Springfield, IL",2019-12-15,3
"Springfield, IL",2019-12-16,3
"Springfield, IL",2019-12-17,1
"Springfield, IL",2019-12-18,3
"Springfield, IL",2019-12-19,0
"Springfield, IL",2019-12-20,2
"Springfield, IL",2019-12-21,0
"Springfield, IL",2019-12-22,0
"Springfield, IL",2019-12-23,0
"Springfield, IL",2019-12-24,0
"Springfield, IL",2019-12-25,0
"Springfield, IL",2019-12-26,1
"Springfield, IL",2019-12-27,1
"Springfield, IL",2019-12-28,2
"Springfield, IL",2019-12-29,3
"Springfield, IL",2019-12-30,3
"Springfield, IL",2019-12-31,1
"Rhinelander, WI",2019-12-14,1
"Rhinelander, WI",2019-12-15,1
"Rhinelander, WI",2019-12-16,1
"Rhinelander, WI",2019-12-17,1
"Rhinelander, WI",2019-12-18,1
"Rhinelander, WI",2019-12-19,1
"Rhinelander, WI",2019-12-20,1
"Rhinelander, WI",2019-12-21,1
"Rhinelander, WI",2019-12-22,0
"Rhinelander, WI",2019-12-23,0
"Rhinelander, WI",2019-12-24,1
"Rhinelander, WI",2019-12-25,1
"Rhinelander, WI",2019-12-26,1
"Rhinelander, WI",2019-12-27,1
"Rhinelander, WI",2019-12-28,3
"Rhinelander, WI",2019-12-29,3
"Rhinelander, WI",2019-12-30,3
"Rhinelander, WI",2019-12-31,1
"Lafayette, LA",2019-12-14,1
"Lafayette, LA",2019-12-15,1
"Lafayette, LA",2019-12-16,2
"Lafayette, LA",2019-12-17,2
"Lafayette, LA",2019-12-18,0
"Lafayette, LA",2019-12-19,0
"Lafayette, LA",2019-12-20,0
"Lafayette, LA",2019-12-21,2
"Lafayette, LA",2019-12-22,2
"Lafayette, LA",2019-12-23,1
"Lafayette, LA",2019-12-24,0
"Lafayette, LA",2019-12-25,1
"Lafayette, LA",2019-12-26,2
"Lafayette, LA",2019-12-27,2
"Lafayette, LA",2019-12-28,2
"Lafayette, LA",2019-12-29,2
"Lafayette, LA",2019-12-30,0
"Lafayette, LA",2019-12-31,0
"Santa Fe, NM",2019-12-14,1
"Santa Fe, NM",2019-12-15,1
"Santa Fe, NM",2019-12-16,3
"Santa Fe, NM",2019-12-17,0
"Santa Fe, NM",2019-12-18,0
"Santa Fe, NM",2019-12-19,0
"Santa Fe, NM",2019-12-20,0
"Santa Fe, NM",2019-12-21,0
"Santa Fe, NM",2019-12-22,0
"Santa Fe, NM",2019-12-23,0
"Santa Fe, NM",2019-12-24,2
"Santa Fe, NM",2019-12-25,2
"Santa Fe, NM",2019-12-26,1
"Santa Fe, NM",2019-12-27,2
"Santa Fe, NM",2019-12-28,3
"Santa Fe, NM",2019-12-29,1
"Santa Fe, NM",2019-12-30,0
"Santa Fe, NM",2019-12-31,0
"Green Bay, WI",2019-12-14,1
"Green Bay, WI",2019-12-15,0
"Green Bay, WI",2019-12-16,1
"Green Bay, WI",2019-12-17,1
"Green Bay, WI",2019-12-18,1
"Green Bay, WI",2019-12-19,1
"Green Bay, WI",2019-12-20,1
"Green Bay, WI",2019-12-21,0
"Green Bay, WI",2019-12-22,0
"Green Bay, WI",2019-12-23,0
"Green Bay, WI",2019-12-24,1
"Green Bay, WI",2019-12-25,1
"Green Bay, WI",2019-12-26,1
"Green Bay, WI",2019-12-27,1
"Green Bay, WI",2019-12-28,3
"Green Bay, WI",2019-12-29,3
"Green Bay, WI",2019-12-30,3
"Green Bay, WI",2019-12-31,3
"Louisville, KY",2019-12-14,2
"Louisville, KY",2019-12-15,2
"Louisville, KY",2019-12-16,2
"Louisville, KY",2019-12-17,2
"Louisville, KY",2019-12-18,1
"Louisville, KY",2019-12-19,0
"Louisville, KY",2019-12-20,1
"Louisville, KY",2019-12-21,1
"Louisville, KY",2019-12-22,1
"Louisville, KY",2019-12-23,1
"Louisville, KY",2019-12-24,1
"Louisville, KY",2019-12-25,1
"Louisville, KY",2019-12-26,1
"Louisville, KY",2019-12-27,1
"Louisville, KY",2019-12-28,2
"Louisville, KY",2019-12-29,2
"Louisville, KY",2019-12-30,2
"Louisville, KY",2019-12-31,1
"Houston, TX",2019-12-14,0
"Houston, TX",2019-12-15,1
"Houston, TX",2019-12-16,2
"Houston, TX",2019-12-17,1
"Houston, TX",2019-12-18,0
"Houston, TX",2019-12-19,1
"Houston, TX",2019-12-20,2
"Houston, TX",2019-12-21,1
"Houston, TX",2019-12-22,0
"Houston, TX",2019-12-23,0
"Houston, TX",2019-12-24,0
"Houston, TX",2019-12-25,1
"Houston, TX",2019-12-26,1
"Houston, TX",2019-12-27,1
"Houston, TX",2019-12-28,2
"Houston, TX",2019-12-29,2
"Houston, TX",2019-12-30,0
"Houston, TX",2019-12-31,1
"Clarksburg/Fairmont, WV",2019-12-14,2
"Clarksburg/Fairmont, WV",2019-12-15,2
"Clarksburg/Fairmont, WV",2019-12-16,2
"Clarksburg/Fairmont, WV",2019-12-17,2
"Clarksburg/Fairmont, WV",2019-12-18,3
"Clarksburg/Fairmont, WV",2019-12-19,0
"Clarksburg/Fairmont, WV",2019-12-20,0
"Clarksburg/Fairmont, WV",2019-12-21,0
"Clarksburg/Fairmont, WV",2019-12-22,0
"Clarksburg/Fairmont, WV",2019-12-23,0
"Clarksburg/Fairmont, WV",2019-12-24,0
"Clarksburg/Fairmont, WV",2019-12-25,0
"Clarksburg/Fairmont, WV",2019-12-26,1
"Clarksburg/Fairmont, WV",2019-12-27,2
"Clarksburg/Fairmont, WV",2019-12-28,1
"Clarksburg/Fairmont, WV",2019-12-29,2
"Clarksburg/Fairmont, WV",2019-12-30,2
"Clarksburg/Fairmont, WV",2019-12-31,1
"Lexington, KY",2019-12-14,2
"Lexington, KY",2019-12-15,2
"Lexington, KY",2019-12-16,2
"Lexington, KY",2019-12-17,2
"Lexington, KY",2019-12-18,1
"Lexington, KY",2019-12-19,0
"Lexington, KY",2019-12-20,0
"Lexington, KY",2019-12-21,0
"Lexington, KY",2019-12-22,0
"Lexington, KY",2019-12-23,0
"Lexington, KY",2019-12-24,0
"Lexington, KY",2019-12-25,0
"Lexington, KY",2019-12-26,1
"Lexington, KY",2019-12-27,1
"Lexington, KY",2019-12-28,2
"Lexington, KY",2019-12-29,2
"Lexington, KY",2019-12-30,2
"Lexington, KY",2019-12-31,1
"State College, PA",2019-12-14,2
"State College, PA",2019-12-15,2
"State College, PA",2019-12-16,3
"State College, PA",2019-12-17,3
"State College, PA",2019-12-18,3
"State College, PA",2019-12-19,1
"State College, PA",2019-12-20,0
"State College, PA",2019-12-21,0
"State College, PA",2019-12-22,0
"State College, PA",2019-12-23,0
"State College, PA",2019-12-24,0
"State College, PA",2019-12-25,0
"State College, PA",2019-12-26,0
"State College, PA",2019-12-27,2
"State College, PA",2019-12-28,1
"State College, PA",2019-12-29,2
"State College, PA",2019-12-30,2
"State College, PA",2019-12-31,3
"New Bern/Morehead/Beaufort, NC",2019-12-14,2
"New Bern/Morehead/Beaufort, NC",2019-12-15,0
"New Bern/Morehead/Beaufort, NC",2019-12-16,0
"New Bern/Morehead/Beaufort, NC",2019-12-17,2
"New Bern/Morehead/Beaufort, NC",2019-12-18,2
"New Bern/Morehead/Beaufort, NC",2019-12-19,0
"New Bern/Morehead/Beaufort, NC",2019-12-20,0
"New Bern/Morehead/Beaufort, NC",2019-12-21,0
"New Bern/Morehead/Beaufort, NC",2019-12-22,0
"New Bern/Morehead/Beaufort, NC",2019-12-23,2
"New Bern/Morehead/Beaufort, NC",2019-12-24,2
"New Bern/Morehead/Beaufort, NC",2019-12-25,1
"New Bern/Morehead/Beaufort, NC",2019-12-26,1
"New Bern/Morehead/Beaufort, NC",2019-12-27,1
"New Bern/Morehead/Beaufort, NC",2019-12-28,1
"New Bern/Morehead/Beaufort, NC",2019-12-29,2
"New Bern/Morehead/Beaufort, NC",2019-12-30,2
"New Bern/Morehead/Beaufort, NC",2019-12-31,0
"Unalaska, AK",2019-12-14,2
"Unalaska, AK",2019-12-15,2
"Unalaska, AK",2019-12-16,2
"Unalaska, AK",2019-12-17,2
"Unalaska, AK",2019-12-18,2
"Unalaska, AK",2019-12-19,2
"Unalaska, AK",2019-12-20,2
"Unalaska, AK",2019-12-21,2
"Unalaska, AK",2019-12-22,2
"Unalaska, AK",2019-12-23,3
"Unalaska, AK",2019-12-24,3
"Unalaska, AK",2019-12-25,3
"Unalaska, AK",2019-12-26,1
"Unalaska, AK",2019-12-27,1
"Unalaska, AK",2019-12-28,3
"Unalaska, AK",2019-12-29,3
"Unalaska, AK",2019-12-30,3
"Unalaska, AK",2019-12-31,3
"Charlottesville, VA",2019-12-14,2
"Charlottesville, VA",2019-12-15,0
"Charlottesville, VA",2019-12-16,2
"Charlottesville, VA",2019-12-17,2
"Charlottesville, VA",2019-12-18,0
"Charlottesville, VA",2019-12-19,0
"Charlottesville, VA",2019-12-20,0
"Charlottesville, VA",2019-12-21,0
"Charlottesville, VA",2019-12-22,0
"Charlottesville, VA",2019-12-23,0
"Charlottesville, VA",2019-12-24,0
"Charlottesville, VA",2019-12-25,0
"Charlottesville, VA",2019-12-26,0
"Charlottesville, VA",2019-12-27,0
"Charlottesville, VA",2019-12-28,0
"Charlottesville, VA",2019-12-29,2
"Charlottesville, VA",2019-12-30,2
"Charlottesville, VA",2019-12-31,0
"Sarasota/Bradenton, FL",2019-12-14,2
"Sarasota/Bradenton, FL",2019-12-15,0
"Sarasota/Bradenton, FL",2019-12-16,0
"Sarasota/Bradenton, FL",2019-12-17,2
"Sarasota/Bradenton, FL",2019-12-18,1
"Sarasota/Bradenton, FL",2019-12-19,1
"Sarasota/Bradenton, FL",2019-12-20,1
"Sarasota/Bradenton, FL",2019-12-21,2
"Sarasota/Bradenton, FL",2019-12-22,2
"Sarasota/Bradenton, FL",2019-12-23,2
"Sarasota/Bradenton, FL",2019-12-24,1
"Sarasota/Bradenton, FL",2019-12-25,1
"Sarasota/Bradenton, FL",2019-12-26,1
"Sarasota/Bradenton, FL",2019-12-27,1
"Sarasota/Bradenton, FL",2019-12-28,2
"Sarasota/Bradenton, FL",2019-12-29,2
"Sarasota/Bradenton, FL",2019-12-30,1
"Sarasota/Bradenton, FL",2019-12-31,0
"Kahului, HI",2019-12-14,0
"Kahului, HI",2019-12-15,0
"Kahului, HI",2019-12-16,2
"Kahului, HI",2019-12-17,2
"Kahului, HI",2019-12-18,0
"Kahului, HI",2019-12-19,0
"Kahului, HI",2019-12-20,2
"Kahului, HI",2019-12-21,2
"Kahului, HI",2019-12-22,0
"Kahului, HI",2019-12-23,0
"Kahului, HI",2019-12-24,0
"Kahului, HI",2019-12-25,2
"Kahului, HI",2019-12-26,2
"Kahului, HI",2019-12-27,2
"Kahului, HI",2019-12-28,0
"Kahului, HI",2019-12-29,0
"Kahului, HI",2019-12-30,0
"Kahului, HI",2019-12-31,0
"Dickinson, ND",2019-12-14,1
"Dickinson, ND",2019-12-15,1
"Dickinson, ND",2019-12-16,1
"Dickinson, ND",2019-12-17,0
"Dickinson, ND",2019-12-18,0
"Dickinson, ND",2019-12-19,0
"Dickinson, ND",2019-12-20,0
"Dickinson, ND",2019-12-21,0
"Dickinson, ND",2019-12-22,0
"Dickinson, ND",2019-12-23,1
"Dickinson, ND",2019-12-24,1
"Dickinson, ND",2019-12-25,1
"Dickinson, ND",2019-12-26,1
"Dickinson, ND",2019-12-27,0
"Dickinson, ND",2019-12-28,1
"Dickinson, ND",2019-12-29,1
"Dickinson, ND",2019-12-30,0
"Dickinson, ND",2019-12-31,0
"Christiansted, VI",2019-12-14,2
"Christiansted, VI",2019-12-15,2
"Christiansted, VI",2019-12-16,2
"Christiansted, VI",2019-12-17,2
"Christiansted, VI",2019-12-18,0
"Christiansted, VI",2019-12-19,0
"Christiansted, VI",2019-12-20,0
"Christiansted, VI",2019-12-21,2
"Christiansted, VI",2019-12-22,2
"Christiansted, VI",2019-12-23,2
"Christiansted, VI",2019-12-24,2
"Christiansted, VI",2019-12-25,0
"Christiansted, VI",2019-12-26,2
"Christiansted, VI",2019-12-27,2
"Christiansted, VI",2019-12-28,2
"Christiansted, VI",2019-12-29,2
"Christiansted, VI",2019-12-30,2
"Christiansted, VI",2019-12-31,2
"Florence, SC",2019-12-14,2
"Florence, SC",2019-12-15,2
"Florence, SC",2019-12-16,2
"Florence, SC",2019-12-17,2
"Florence, SC",2019-12-18,2
"Florence, SC",2019-12-19,2
"Florence, SC",2019-12-20,2
"Florence, SC",2019-12-21,2
"Florence, SC",2019-12-22,2
"Florence, SC",2019-12-23,2
"Florence, SC",2019-12-24,2
"Florence, SC",2019-12-25,0
"Florence, SC",2019-12-26,1
"Florence, SC",2019-12-27,1
"Florence, SC",2019-12-28,1
"Florence, SC",2019-12-29,2
"Florence, SC",2019-12-30,2
"Florence, SC",2019-12-31,0
"Milwaukee, WI",2019-12-14,1
"Milwaukee, WI",2019-12-15,1
"Milwaukee, WI",2019-12-16,1
"Milwaukee, WI",2019-12-17,1
"Milwaukee, WI",2019-12-18,1
"Milwaukee, WI",2019-12-19,1
"Milwaukee, WI",2019-12-20,1
"Milwaukee, WI",2019-12-21,0
"Milwaukee, WI",2019-12-22,1
"Milwaukee, WI",2019-12-23,1
"Milwaukee, WI",2019-12-24,1
"Milwaukee, WI",2019-12-25,1
"Milwaukee, WI",2019-12-26,1
"Milwaukee, WI",2019-12-27,1
"Milwaukee, WI",2019-12-28,2
"Milwaukee, WI",2019-12-29,2
"Milwaukee, WI",2019-12-30,3
"Milwaukee, WI",2019-12-31,3
"Escanaba, MI",2019-12-14,1
"Escanaba, MI",2019-12-15,0
"Escanaba, MI",2019-12-16,1
"Escanaba, MI",2019-12-17,1
"Escanaba, MI",2019-12-18,0
"Escanaba, MI",2019-12-19,1
"Escanaba, MI",2019-12-20,1
"Escanaba, MI",2019-12-21,1
"Escanaba, MI",2019-12-22,0
"Escanaba, MI",2019-12-23,0
"Escanaba, MI",2019-12-24,1
"Escanaba, MI",2019-12-25,2
"Escanaba, MI",2019-12-26,1
"Escanaba, MI",2019-12-27,1
"Escanaba, MI",2019-12-28,3
"Escanaba, MI",2019-12-29,2
"Escanaba, MI",2019-12-30,3
"Escanaba, MI",2019-12-31,1
"Saipan, TT",2019-12-14,2
"Saipan, TT",2019-12-15,2
"Saipan, TT",2019-12-16,1
"Saipan, TT",2019-12-17,2
"Saipan, TT",2019-12-18,1
"Saipan, TT",2019-12-19,1
"Saipan, TT",2019-12-20,2
"Saipan, TT",2019-12-21,2
"Saipan, TT",2019-12-22,1
"Saipan, TT",2019-12-23,2
"Saipan, TT",2019-12-24,1
"Saipan, TT",2019-12-25,2
"Saipan, TT",2019-12-26,2
"Saipan, TT",2019-12-27,2
"Saipan, TT",2019-12-28,2
"Saipan, TT",2019-12-29,2
"Saipan, TT",2019-12-30,2
"Saipan, TT",2019-12-31,2
"Santa Maria, CA",2019-12-14,1
"Santa Maria, CA",2019-12-15,0
"Santa Maria, CA",2019-12-16,0
"Santa Maria, CA",2019-12-17,1
"Santa Maria, CA",2019-12-18,2
"Santa Maria, CA",2019-12-19,0
"Santa Maria, CA",2019-12-20,0
"Santa Maria, CA",2019-12-21,1
"Santa Maria, CA",2019-12-22,2
"Santa Maria, CA",2019-12-23,2
"Santa Maria, CA",2019-12-24,2
"Santa Maria, CA",2019-12-25,2
"Santa Maria, CA",2019-12-26,2
"Santa Maria, CA",2019-12-27,0
"Santa Maria, CA",2019-12-28,0
"Santa Maria, CA",2019-12-29,2
"Santa Maria, CA",2019-12-30,2
"Santa Maria, CA",2019-12-31,0
"Grand Rapids, MI",2019-12-14,1
"Grand Rapids, MI",2019-12-15,3
"Grand Rapids, MI",2019-12-16,1
"Grand Rapids, MI",2019-12-17,3
"Grand Rapids, MI",2019-12-18,3
"Grand Rapids, MI",2019-12-19,1
"Grand Rapids, MI",2019-12-20,1
"Grand Rapids, MI",2019-12-21,1
"Grand Rapids, MI",2019-12-22,1
"Grand Rapids, MI",2019-12-23,1
"Grand Rapids, MI",2019-12-24,1
"Grand Rapids, MI",2019-12-25,1
"Grand Rapids, MI",2019-12-26,1
"Grand Rapids, MI",2019-12-27,1
"Grand Rapids, MI",2019-12-28,1
"Grand Rapids, MI",2019-12-29,2
"Grand Rapids, MI",2019-12-30,3
"Grand Rapids, MI",2019-12-31,3
"Rock Springs, WY",2019-12-14,3
"Rock Springs, WY",2019-12-15,1
"Rock Springs, WY",2019-12-16,0
"Rock Springs, WY",2019-12-17,0
"Rock Springs, WY",2019-12-18,0
"Rock Springs, WY",2019-12-19,1
"Rock Springs, WY",2019-12-20,0
"Rock Springs, WY",2019-12-21,0
"Rock Springs, WY",2019-12-22,0
"Rock Springs, WY",2019-12-23,0
"Rock Springs, WY",2019-12-24,1
"Rock Springs, WY",2019-12-25,1
"Rock Springs, WY",2019-12-26,1
"Rock Springs, WY",2019-12-27,1
"Rock Springs, WY",2019-12-28,1
"Rock Springs, WY",2019-12-29,1
"Rock Springs, WY",2019-12-30,1
"Rock Springs, WY",2019-12-31,1
"International Falls, MN",2019-12-14,3
"International Falls, MN",2019-12-15,1
"International Falls, MN",2019-12-16,3
"International Falls, MN",2019-12-17,0
"International Falls, MN",2019-12-18,1
"International Falls, MN",2019-12-19,1
"International Falls, MN",2019-12-20,3
"International Falls, MN",2019-12-21,1
"International Falls, MN",2019-12-22,0
"International Falls, MN",2019-12-23,0
"International Falls, MN",2019-12-24,1
"International Falls, MN",2019-12-25,1
"International Falls, MN",2019-12-26,3
"International Falls, MN",2019-12-27,1
"International Falls, MN",2019-12-28,1
"International Falls, MN",2019-12-29,3
"International Falls, MN",2019-12-30,3
"International Falls, MN",2019-12-31,1
"Yakima, WA",2019-12-14,1
"Yakima, WA",2019-12-15,1
"Yakima, WA",2019-12-16,1
"Yakima, WA",2019-12-17,1
"Yakima, WA",2019-12-18,1
"Yakima, WA",2019-12-19,3
"Yakima, WA",2019-12-20,1
"Yakima, WA",2019-12-21,1
"Yakima, WA",2019-12-22,1
"Yakima, WA",2019-12-23,1
"Yakima, WA",2019-12-24,1
"Yakima, WA",2019-12-25,1
"Yakima, WA",2019-12-26,1
"Yakima, WA",2019-12-27,1
"Yakima, WA",2019-12-28,1
"Yakima, WA",2019-12-29,1
"Yakima, WA",2019-12-30,1
"Yakima, WA",2019-12-31,2
"Juneau, AK",2019-12-14,1
"Juneau, AK",2019-12-15,1
"Juneau, AK",2019-12-16,3
"Juneau, AK",2019-12-17,3
"Juneau, AK",2019-12-18,3
"Juneau, AK",2019-12-19,3
"Juneau, AK",2019-12-20,3
"Juneau, AK",2019-12-21,3
"Juneau, AK",2019-12-22,3
"Juneau, AK",2019-12-23,3
"Juneau, AK",2019-12-24,2
"Juneau, AK",2019-12-25,2
"Juneau, AK",2019-12-26,3
"Juneau, AK",2019-12-27,2
"Juneau, AK",2019-12-28,2
"Juneau, AK",2019-12-29,2
"Juneau, AK",2019-12-30,2
"Juneau, AK",2019-12-31,2
"Anchorage, AK",2019-12-14,1
"Anchorage, AK",2019-12-15,1
"Anchorage, AK",2019-12-16,1
"Anchorage, AK",2019-12-17,1
